Image_Count_DetectedNuclei,Image_FileName_CellBody,Image_FileName_Nuclei,Image_ImageQuality_Correlation_CellBody_10,Image_ImageQuality_Correlation_CellBody_2,Image_ImageQuality_Correlation_CellBody_20,Image_ImageQuality_Correlation_CellBody_40,Image_ImageQuality_Correlation_CellBody_5,Image_ImageQuality_Correlation_CellBody_80,Image_ImageQuality_Correlation_Nuclei_10,Image_ImageQuality_Correlation_Nuclei_2,Image_ImageQuality_Correlation_Nuclei_20,Image_ImageQuality_Correlation_Nuclei_40,Image_ImageQuality_Correlation_Nuclei_5,Image_ImageQuality_Correlation_Nuclei_80,Image_ImageQuality_FocusScore_CellBody,Image_ImageQuality_FocusScore_Nuclei,Image_ImageQuality_PowerLogLogSlope_CellBody,Image_ImageQuality_PowerLogLogSlope_Nuclei,Image_Math_ImageQuality_SNR_CellBody,Image_Math_ImageQuality_SNR_Nuclei,Image_Metadata_ActualCellCount,Image_Metadata_BlurFilterSize
0,"SIMCEPImages_L02_C5_F35_s02_w1.TIF","SIMCEPImages_L02_C5_F35_s02_w2.TIF",0.785438,0.979158,0.381448,-0.0069571,0.933725,-0.0162673,0.909363,0.990434,0.71217,0.279525,0.971679,-0.0261468,0.00368016,0.337603,-5.46369,-4.20259,0.242165,0.290841,"5","35"
0,"SIMCEPImages_L02_C5_F35_s04_w1.TIF","SIMCEPImages_L02_C5_F35_s04_w2.TIF",0.802033,0.981396,0.417874,-0.000975751,0.939483,-0.0172515,0.921311,0.991802,0.744085,0.320711,0.975388,0.0140793,0.00303772,0.366507,-4.99324,-3.62435,0.257337,0.294222,"5","35"
0,"SIMCEPImages_L02_C5_F35_s12_w1.TIF","SIMCEPImages_L02_C5_F35_s12_w2.TIF",0.799131,0.980473,0.417101,0.059192,0.9378,-0.0119149,0.923104,0.991806,0.76223,0.388194,0.975586,0.00858588,0.00324561,0.358819,-4.9093,-3.42082,0.250828,0.283252,"5","35"
0,"SIMCEPImages_L02_C5_F35_s08_w1.TIF","SIMCEPImages_L02_C5_F35_s08_w2.TIF",0.790108,0.979048,0.390973,-0.00650832,0.934751,-0.0188837,0.902134,0.989429,0.685819,0.220266,0.969383,-0.0185752,0.00341781,0.347581,-5.42151,-5.7035,0.245479,0.292794,"5","35"
1,"SIMCEPImages_L02_C5_F35_s01_w1.TIF","SIMCEPImages_L02_C5_F35_s01_w2.TIF",0.796182,0.979511,0.414997,-0.00199104,0.936117,-0.0163524,0.911619,0.991251,0.715409,0.262405,0.972742,-0.0447946,0.00364787,0.328827,-3.66688,-3.46367,0.238132,0.27823,"5","35"
0,"SIMCEPImages_L02_C5_F35_s07_w1.TIF","SIMCEPImages_L02_C5_F35_s07_w2.TIF",0.798014,0.979224,0.409341,-0.00487052,0.936566,-0.0160432,0.911837,0.990757,0.717912,0.272206,0.972122,-0.048149,0.0027002,0.349034,-3.6025,-3.39691,0.262419,0.28581,"5","35"
0,"SIMCEPImages_L02_C5_F35_s13_w1.TIF","SIMCEPImages_L02_C5_F35_s13_w2.TIF",0.790743,0.979124,0.392057,-0.00598205,0.934897,-0.0197785,0.907527,0.990512,0.699178,0.245258,0.971479,-0.0586995,0.00406565,0.340724,-5.49218,-5.71414,0.234796,0.289847,"5","35"
1,"SIMCEPImages_L02_C5_F35_s06_w1.TIF","SIMCEPImages_L02_C5_F35_s06_w2.TIF",0.797654,0.979715,0.393634,-0.00329697,0.937343,-0.016781,0.90415,0.99002,0.690225,0.235598,0.970328,-0.051315,0.00308721,0.361898,-3.19089,-3.68756,0.250484,0.28582,"5","35"
0,"SIMCEPImages_L02_C5_F35_s05_w1.TIF","SIMCEPImages_L02_C5_F35_s05_w2.TIF",0.810612,0.981291,0.428083,-0.00181798,0.941366,-0.0186819,0.909936,0.990782,0.710698,0.276792,0.972022,-0.0556756,0.00326389,0.334931,-3.46957,-3.81105,0.248353,0.288302,"5","35"
0,"SIMCEPImages_L02_C5_F35_s03_w1.TIF","SIMCEPImages_L02_C5_F35_s03_w2.TIF",0.801025,0.981153,0.407787,-0.000213372,0.939003,-0.0175403,0.907317,0.990185,0.702631,0.252612,0.971006,-0.0497763,0.00311501,0.352378,-3.45431,-3.47326,0.250617,0.280096,"5","35"
1,"SIMCEPImages_L02_C5_F35_s10_w1.TIF","SIMCEPImages_L02_C5_F35_s10_w2.TIF",0.809822,0.982176,0.434658,0.0127846,0.942009,-0.019775,0.906623,0.99104,0.698036,0.251186,0.97163,-0.0549173,0.00425547,0.353692,-5.45189,-5.69021,0.227637,0.275253,"5","35"
45,"SIMCEPImages_L13_C53_F35_s13_w1.TIF","SIMCEPImages_L13_C53_F35_s13_w2.TIF",0.782562,0.976464,0.377611,0.0132148,0.930855,0.029288,0.908978,0.989409,0.713046,0.322935,0.970402,0.103277,0.00428738,0.244847,-3.7835,-3.83406,0.568145,0.972385,"53","35"
49,"SIMCEPImages_L13_C53_F35_s01_w1.TIF","SIMCEPImages_L13_C53_F35_s01_w2.TIF",0.779601,0.976422,0.367242,-0.00584863,0.930128,0.071703,0.909872,0.989575,0.721264,0.345262,0.970641,0.161477,0.00445889,0.242056,-3.96803,-3.79763,0.574446,0.988508,"53","35"
41,"SIMCEPImages_L13_C53_F35_s19_w1.TIF","SIMCEPImages_L13_C53_F35_s19_w2.TIF",0.791334,0.977791,0.400372,0.0258254,0.934158,-0.0186561,0.912114,0.989521,0.72528,0.326504,0.97107,0.011083,0.00439684,0.242923,-3.77725,-3.63191,0.564921,0.981745,"53","35"
35,"SIMCEPImages_L13_C53_F35_s15_w1.TIF","SIMCEPImages_L13_C53_F35_s15_w2.TIF",0.792832,0.977389,0.408088,0.0572339,0.933795,0.0935995,0.909623,0.989753,0.719833,0.325468,0.970637,0.0612774,0.00456898,0.245435,-3.57766,-3.49312,0.544493,0.941245,"53","35"
44,"SIMCEPImages_L13_C53_F35_s04_w1.TIF","SIMCEPImages_L13_C53_F35_s04_w2.TIF",0.76642,0.974646,0.324143,-0.066136,0.925927,-0.0282125,0.893642,0.987866,0.671872,0.227361,0.965416,-0.120887,0.00427625,0.230482,-3.65336,-3.74608,0.567477,1.0081,"53","35"
40,"SIMCEPImages_L13_C53_F35_s03_w1.TIF","SIMCEPImages_L13_C53_F35_s03_w2.TIF",0.791119,0.977514,0.397145,0.00861105,0.93393,-0.0318846,0.902259,0.988419,0.695838,0.267518,0.968036,-0.0232116,0.00449482,0.252039,-3.70636,-3.90426,0.554149,0.925272,"53","35"
42,"SIMCEPImages_L13_C53_F35_s09_w1.TIF","SIMCEPImages_L13_C53_F35_s09_w2.TIF",0.777203,0.975328,0.359553,-0.0221618,0.928657,6.48934e-05,0.900852,0.987973,0.691496,0.270526,0.967301,0.112648,0.00437972,0.229086,-3.9555,-3.95169,0.572713,1.02215,"53","35"
46,"SIMCEPImages_L13_C53_F35_s23_w1.TIF","SIMCEPImages_L13_C53_F35_s23_w2.TIF",0.784848,0.976159,0.378006,-0.0209347,0.931137,0.0581068,0.891857,0.987824,0.665838,0.241349,0.965173,0.0695603,0.00442226,0.224712,-3.63846,-3.84546,0.56489,1.02266,"53","35"
38,"SIMCEPImages_L13_C53_F35_s24_w1.TIF","SIMCEPImages_L13_C53_F35_s24_w2.TIF",0.790906,0.977854,0.398728,0.0211504,0.933593,0.011574,0.900354,0.988714,0.690124,0.256602,0.967848,-0.00450491,0.00425316,0.24999,-3.48426,-3.43138,0.557945,0.92214,"53","35"
41,"SIMCEPImages_L13_C53_F35_s05_w1.TIF","SIMCEPImages_L13_C53_F35_s05_w2.TIF",0.764961,0.973654,0.328526,-0.0816677,0.92481,-0.0447372,0.890167,0.987706,0.651434,0.136872,0.965074,-0.0635563,0.00410136,0.23315,-3.6937,-3.68088,0.573002,1.01636,"53","35"
44,"SIMCEPImages_L13_C53_F35_s08_w1.TIF","SIMCEPImages_L13_C53_F35_s08_w2.TIF",0.789102,0.977671,0.394403,0.0397744,0.933232,0.0109852,0.91562,0.9899,0.740113,0.377214,0.972016,0.101009,0.00432345,0.237978,-3.99601,-3.64775,0.573103,0.978542,"53","35"
45,"SIMCEPImages_L13_C53_F35_s17_w1.TIF","SIMCEPImages_L13_C53_F35_s17_w2.TIF",0.792312,0.977971,0.405211,0.0596629,0.934131,0.0475481,0.913065,0.989823,0.732544,0.360522,0.971448,0.0896677,0.00423671,0.239637,-3.98219,-3.7657,0.578461,0.994881,"53","35"
47,"SIMCEPImages_L13_C53_F35_s12_w1.TIF","SIMCEPImages_L13_C53_F35_s12_w2.TIF",0.7782,0.975051,0.363169,-0.0407038,0.929134,0.00902465,0.898271,0.987675,0.68315,0.241078,0.966471,-0.0042249,0.00428916,0.23553,-3.72359,-3.52867,0.569666,0.982429,"53","35"
40,"SIMCEPImages_L13_C53_F35_s06_w1.TIF","SIMCEPImages_L13_C53_F35_s06_w2.TIF",0.804458,0.978723,0.435044,0.0468724,0.93768,0.0934338,0.899382,0.988563,0.68527,0.265674,0.967559,0.136577,0.00449373,0.238619,-3.95501,-3.76468,0.554119,0.966854,"53","35"
42,"SIMCEPImages_L13_C53_F35_s21_w1.TIF","SIMCEPImages_L13_C53_F35_s21_w2.TIF",0.793142,0.977601,0.410068,0.0329404,0.933918,0.0292433,0.915842,0.990434,0.735565,0.35769,0.97273,0.110686,0.00456152,0.258655,-3.86115,-3.70585,0.557036,0.930469,"53","35"
44,"SIMCEPImages_L13_C53_F35_s22_w1.TIF","SIMCEPImages_L13_C53_F35_s22_w2.TIF",0.793335,0.97737,0.418796,0.11215,0.933831,-0.000941225,0.911467,0.989766,0.725389,0.322063,0.971151,-0.00458074,0.00426834,0.242223,-3.85402,-3.70548,0.568384,0.964619,"53","35"
42,"SIMCEPImages_L13_C53_F35_s14_w1.TIF","SIMCEPImages_L13_C53_F35_s14_w2.TIF",0.793442,0.978433,0.411609,0.078825,0.934563,-0.00914719,0.916314,0.990246,0.741198,0.370993,0.972545,0.0425623,0.0044856,0.240271,-4.16919,-3.75881,0.570239,0.983052,"53","35"
46,"SIMCEPImages_L13_C53_F35_s07_w1.TIF","SIMCEPImages_L13_C53_F35_s07_w2.TIF",0.803422,0.97917,0.43259,0.0733886,0.937685,0.0418443,0.91195,0.989817,0.724028,0.331778,0.971409,0.135903,0.00441208,0.251282,-3.53571,-3.50387,0.558882,0.941208,"53","35"
43,"SIMCEPImages_L13_C53_F35_s20_w1.TIF","SIMCEPImages_L13_C53_F35_s20_w2.TIF",0.778142,0.97588,0.367305,0.0181361,0.929334,0.0274815,0.899178,0.987929,0.688157,0.252868,0.966598,0.024085,0.0039911,0.230136,-3.93104,-3.75182,0.5805,1.02629,"53","35"
45,"SIMCEPImages_L13_C53_F35_s02_w1.TIF","SIMCEPImages_L13_C53_F35_s02_w2.TIF",0.774775,0.975675,0.350787,-0.0514829,0.928593,-0.0697189,0.902372,0.98925,0.691728,0.23617,0.969035,-0.0971064,0.00429802,0.242367,-3.74799,-3.70836,0.566698,0.980035,"53","35"
41,"SIMCEPImages_L13_C53_F35_s16_w1.TIF","SIMCEPImages_L13_C53_F35_s16_w2.TIF",0.785512,0.976682,0.384147,0.046578,0.931874,0.0528816,0.912073,0.989889,0.72636,0.33637,0.971386,0.035274,0.00444643,0.241397,-3.60399,-3.72919,0.553758,0.973551,"53","35"
40,"SIMCEPImages_L13_C53_F35_s25_w1.TIF","SIMCEPImages_L13_C53_F35_s25_w2.TIF",0.805751,0.978067,0.445198,0.0875966,0.937381,0.0675837,0.91811,0.990411,0.745592,0.38339,0.973107,0.121746,0.00467218,0.248328,-3.84166,-3.66381,0.554804,0.945484,"53","35"
42,"SIMCEPImages_L13_C53_F35_s11_w1.TIF","SIMCEPImages_L13_C53_F35_s11_w2.TIF",0.794752,0.97765,0.40482,-0.0102134,0.934912,-0.0404037,0.892432,0.987912,0.662975,0.191953,0.965538,-0.01252,0.00456861,0.233312,-3.61066,-3.6213,0.551277,0.983494,"53","35"
43,"SIMCEPImages_L13_C53_F35_s10_w1.TIF","SIMCEPImages_L13_C53_F35_s10_w2.TIF",0.803116,0.978125,0.441279,0.117055,0.936809,0.0365874,0.915081,0.990104,0.73598,0.368012,0.972228,0.0664908,0.00449291,0.243726,-4.0678,-3.91555,0.560763,0.951934,"53","35"
42,"SIMCEPImages_L13_C53_F35_s18_w1.TIF","SIMCEPImages_L13_C53_F35_s18_w2.TIF",0.795362,0.977244,0.415498,0.0784059,0.934262,0.0226317,0.902222,0.988761,0.697384,0.279253,0.968236,0.0239812,0.00431442,0.243661,-3.66048,-3.56724,0.567667,0.977915,"53","35"
43,"SIMCEPImages_L14_C57_F35_s01_w1.TIF","SIMCEPImages_L14_C57_F35_s01_w2.TIF",0.789614,0.976335,0.396252,0.0112458,0.932586,-0.0121654,0.909427,0.989618,0.71658,0.317331,0.970795,0.0833749,0.00438578,0.232625,-4.01097,-3.83468,0.584745,1.02353,"57","35"
47,"SIMCEPImages_L14_C57_F35_s08_w1.TIF","SIMCEPImages_L14_C57_F35_s08_w2.TIF",0.793836,0.976471,0.411481,0.0830103,0.933268,0.0833563,0.91408,0.989654,0.734665,0.378253,0.971584,0.172693,0.00415063,0.240415,-3.73096,-3.68988,0.58895,0.986024,"57","35"
48,"SIMCEPImages_L14_C57_F35_s25_w1.TIF","SIMCEPImages_L14_C57_F35_s25_w2.TIF",0.785492,0.976309,0.388567,0.0474935,0.93128,0.0295863,0.908566,0.988743,0.718307,0.313548,0.969597,-0.030055,0.00412361,0.231796,-3.67463,-3.86302,0.59188,1.03785,"57","35"
47,"SIMCEPImages_L14_C57_F35_s21_w1.TIF","SIMCEPImages_L14_C57_F35_s21_w2.TIF",0.770879,0.974762,0.345841,-0.0204762,0.926645,0.031173,0.89703,0.988041,0.680476,0.241793,0.966598,0.006336,0.00422674,0.228983,-3.72493,-3.74792,0.596305,1.03142,"57","35"
45,"SIMCEPImages_L14_C57_F35_s06_w1.TIF","SIMCEPImages_L14_C57_F35_s06_w2.TIF",0.792324,0.977286,0.402944,-0.00210807,0.933608,-0.0275859,0.894747,0.988462,0.667518,0.202999,0.966596,-0.057096,0.00435547,0.226947,-3.98832,-3.77103,0.594477,1.05278,"57","35"
41,"SIMCEPImages_L14_C57_F35_s17_w1.TIF","SIMCEPImages_L14_C57_F35_s17_w2.TIF",0.787424,0.977874,0.383239,-0.0021101,0.933199,-0.0205664,0.897902,0.988361,0.678146,0.22223,0.967216,-0.0205924,0.00444681,0.229824,-3.80744,-3.72068,0.586042,1.01513,"57","35"
50,"SIMCEPImages_L14_C57_F35_s18_w1.TIF","SIMCEPImages_L14_C57_F35_s18_w2.TIF",0.780181,0.975949,0.372611,-0.0139767,0.929931,0.00588295,0.898503,0.988156,0.68601,0.247134,0.966913,-0.0244661,0.00429203,0.222968,-4.07639,-3.76194,0.598377,1.06997,"57","35"
43,"SIMCEPImages_L14_C57_F35_s07_w1.TIF","SIMCEPImages_L14_C57_F35_s07_w2.TIF",0.794754,0.977626,0.407361,0.0228945,0.934741,-0.00055671,0.90342,0.989363,0.69913,0.28966,0.969042,0.0754086,0.00429558,0.23361,-3.58433,-3.5951,0.575631,0.995081,"57","35"
43,"SIMCEPImages_L14_C57_F35_s15_w1.TIF","SIMCEPImages_L14_C57_F35_s15_w2.TIF",0.801324,0.978153,0.441328,0.158533,0.935988,0.0273905,0.923549,0.991029,0.763429,0.426463,0.974793,0.131291,0.00426148,0.249762,-3.73145,-3.73597,0.585186,0.972228,"57","35"
44,"SIMCEPImages_L14_C57_F35_s23_w1.TIF","SIMCEPImages_L14_C57_F35_s23_w2.TIF",0.796596,0.977008,0.428277,0.109929,0.934115,0.0853414,0.91506,0.989566,0.744199,0.400028,0.971373,0.124028,0.0043189,0.241626,-3.40213,-3.47733,0.576994,0.985364,"57","35"
46,"SIMCEPImages_L14_C57_F35_s13_w1.TIF","SIMCEPImages_L14_C57_F35_s13_w2.TIF",0.801282,0.978379,0.431679,0.0948802,0.936745,0.0506439,0.911665,0.989285,0.725855,0.341832,0.970809,0.0821401,0.00454335,0.240296,-4.18327,-4.0409,0.585033,1.00221,"57","35"
47,"SIMCEPImages_L14_C57_F35_s05_w1.TIF","SIMCEPImages_L14_C57_F35_s05_w2.TIF",0.784758,0.97625,0.383492,0.0231479,0.931385,0.0399191,0.912674,0.989768,0.729137,0.346606,0.971279,0.0380759,0.00442271,0.222749,-3.88959,-3.84819,0.595625,1.07136,"57","35"
42,"SIMCEPImages_L14_C57_F35_s22_w1.TIF","SIMCEPImages_L14_C57_F35_s22_w2.TIF",0.791555,0.976239,0.403269,-0.00378551,0.932637,0.00244637,0.901286,0.988876,0.691478,0.258696,0.968209,-0.0342268,0.00446903,0.238101,-3.73554,-3.70182,0.57652,0.983906,"57","35"
50,"SIMCEPImages_L14_C57_F35_s11_w1.TIF","SIMCEPImages_L14_C57_F35_s11_w2.TIF",0.780366,0.976626,0.374619,0.0389667,0.930262,0.0261718,0.90739,0.989119,0.716626,0.323645,0.969375,0.0713446,0.00416852,0.225442,-3.73132,-3.62814,0.596159,1.03619,"57","35"
42,"SIMCEPImages_L14_C57_F35_s16_w1.TIF","SIMCEPImages_L14_C57_F35_s16_w2.TIF",0.786486,0.976281,0.389701,-0.00552179,0.93145,-0.00261978,0.901977,0.98806,0.699257,0.300278,0.967466,0.0256605,0.00435358,0.238023,-3.71123,-3.75062,0.586565,1.00069,"57","35"
44,"SIMCEPImages_L14_C57_F35_s04_w1.TIF","SIMCEPImages_L14_C57_F35_s04_w2.TIF",0.792418,0.978201,0.401629,0.0517734,0.934513,0.012096,0.911384,0.989533,0.72092,0.294044,0.970876,-0.0381836,0.0043752,0.239298,-4.33132,-3.87275,0.588552,1.02173,"57","35"
46,"SIMCEPImages_L14_C57_F35_s14_w1.TIF","SIMCEPImages_L14_C57_F35_s14_w2.TIF",0.792587,0.978022,0.416562,0.122792,0.934015,-0.0303849,0.916962,0.98987,0.746551,0.390497,0.972129,0.0475216,0.00429511,0.234729,-4.12323,-3.83587,0.593889,1.01998,"57","35"
46,"SIMCEPImages_L14_C57_F35_s24_w1.TIF","SIMCEPImages_L14_C57_F35_s24_w2.TIF",0.773959,0.976419,0.34828,-0.0434658,0.928841,0.0263141,0.905914,0.989241,0.709821,0.31293,0.969366,0.0221383,0.00426048,0.226436,-3.74968,-3.73232,0.597265,1.04656,"57","35"
43,"SIMCEPImages_L14_C57_F35_s03_w1.TIF","SIMCEPImages_L14_C57_F35_s03_w2.TIF",0.801974,0.978329,0.431339,0.0517259,0.936832,-5.08116e-05,0.898286,0.988261,0.684645,0.249092,0.96703,0.0171784,0.00447577,0.242,-3.79867,-3.86358,0.578827,0.970089,"57","35"
43,"SIMCEPImages_L14_C57_F35_s19_w1.TIF","SIMCEPImages_L14_C57_F35_s19_w2.TIF",0.790392,0.977245,0.399378,0.0122248,0.933437,0.0113141,0.897214,0.988276,0.681394,0.253988,0.966583,0.00760897,0.00432696,0.222684,-3.75759,-3.73199,0.583646,1.03854,"57","35"
42,"SIMCEPImages_L14_C57_F35_s10_w1.TIF","SIMCEPImages_L14_C57_F35_s10_w2.TIF",0.791916,0.978531,0.39407,0.0118241,0.934938,0.0721307,0.912468,0.989535,0.730653,0.366216,0.971074,0.0715949,0.00458298,0.236137,-3.96665,-3.71131,0.575069,1.0095,"57","35"
46,"SIMCEPImages_L14_C57_F35_s09_w1.TIF","SIMCEPImages_L14_C57_F35_s09_w2.TIF",0.788619,0.975538,0.396475,0.0147708,0.931357,0.0982034,0.913272,0.989879,0.729046,0.358864,0.971737,0.147405,0.00426871,0.233871,-3.83454,-3.68018,0.595451,1.01946,"57","35"
47,"SIMCEPImages_L14_C57_F35_s02_w1.TIF","SIMCEPImages_L14_C57_F35_s02_w2.TIF",0.781469,0.974778,0.384313,0.0387083,0.929139,0.0253712,0.901764,0.989249,0.691272,0.267873,0.968773,0.00619776,0.00426086,0.24017,-3.71938,-3.78023,0.588052,1.00958,"57","35"
43,"SIMCEPImages_L14_C57_F35_s12_w1.TIF","SIMCEPImages_L14_C57_F35_s12_w2.TIF",0.785198,0.976889,0.391261,0.0843231,0.931586,0.0959115,0.919391,0.990399,0.749544,0.387787,0.973282,0.142041,0.00424127,0.237145,-3.96813,-3.75947,0.600382,1.03256,"57","35"
47,"SIMCEPImages_L14_C57_F35_s20_w1.TIF","SIMCEPImages_L14_C57_F35_s20_w2.TIF",0.781432,0.976666,0.374365,-0.0133589,0.930617,-0.0119511,0.89729,0.988478,0.678839,0.244062,0.967052,-0.0274164,0.00422774,0.229342,-4.20071,-3.88075,0.597927,1.04988,"57","35"
55,"SIMCEPImages_L15_C61_F35_s01_w1.TIF","SIMCEPImages_L15_C61_F35_s01_w2.TIF",0.764883,0.97512,0.328118,-0.0248925,0.925864,-0.0448553,0.891587,0.987076,0.666129,0.229314,0.964244,-0.0512115,0.00415343,0.196415,-3.8272,-3.72967,0.624468,1.1824,"61","35"
52,"SIMCEPImages_L15_C61_F35_s20_w1.TIF","SIMCEPImages_L15_C61_F35_s20_w2.TIF",0.772801,0.974179,0.359724,0.0332694,0.926718,0.0116851,0.910918,0.989363,0.724004,0.340842,0.970565,0.0565691,0.00414816,0.224927,-3.76436,-3.72182,0.621113,1.07494,"61","35"
48,"SIMCEPImages_L15_C61_F35_s23_w1.TIF","SIMCEPImages_L15_C61_F35_s23_w2.TIF",0.812796,0.979218,0.46963,0.127998,0.939706,0.0911548,0.911827,0.989715,0.726601,0.354052,0.971169,0.162834,0.00453993,0.229765,-3.89919,-3.69029,0.604297,1.0433,"61","35"
51,"SIMCEPImages_L15_C61_F35_s13_w1.TIF","SIMCEPImages_L15_C61_F35_s13_w2.TIF",0.77567,0.975384,0.363888,0.0151203,0.928312,0.0420143,0.906766,0.989396,0.707771,0.293074,0.969859,0.146543,0.0040393,0.221633,-3.88727,-3.70317,0.626052,1.09101,"61","35"
49,"SIMCEPImages_L15_C61_F35_s21_w1.TIF","SIMCEPImages_L15_C61_F35_s21_w2.TIF",0.785798,0.976862,0.384826,-0.0244468,0.931946,0.0752252,0.909928,0.989637,0.718224,0.312078,0.970724,0.0239748,0.00419109,0.237102,-3.5547,-3.62972,0.608873,1.02486,"61","35"
54,"SIMCEPImages_L15_C61_F35_s18_w1.TIF","SIMCEPImages_L15_C61_F35_s18_w2.TIF",0.778574,0.976881,0.359878,-0.0257655,0.930192,0.0678313,0.909828,0.989482,0.718906,0.334361,0.970544,0.145566,0.00408858,0.218728,-3.53439,-3.66806,0.61398,1.07841,"61","35"
52,"SIMCEPImages_L15_C61_F35_s04_w1.TIF","SIMCEPImages_L15_C61_F35_s04_w2.TIF",0.77495,0.976198,0.358066,0.00898767,0.928653,-0.0632436,0.89753,0.988159,0.68227,0.234019,0.966544,-0.0578187,0.00410031,0.213086,-3.62609,-3.71386,0.619242,1.12236,"61","35"
51,"SIMCEPImages_L15_C61_F35_s11_w1.TIF","SIMCEPImages_L15_C61_F35_s11_w2.TIF",0.783898,0.97662,0.37812,-0.00203571,0.931365,-0.0281889,0.911221,0.989276,0.725705,0.34724,0.970648,0.0627611,0.00437739,0.232747,-4.12309,-3.98537,0.616282,1.049,"61","35"
50,"SIMCEPImages_L15_C61_F35_s05_w1.TIF","SIMCEPImages_L15_C61_F35_s05_w2.TIF",0.787445,0.977292,0.397175,0.0376788,0.932449,0.078481,0.901186,0.988647,0.698875,0.29538,0.967685,0.0551536,0.00448542,0.225241,-3.67654,-3.55936,0.598589,1.03736,"61","35"
46,"SIMCEPImages_L15_C61_F35_s22_w1.TIF","SIMCEPImages_L15_C61_F35_s22_w2.TIF",0.789353,0.977448,0.388742,-0.0106728,0.933328,0.074839,0.900579,0.98815,0.695022,0.292817,0.967197,0.078751,0.00425219,0.216804,-3.52188,-3.66082,0.610356,1.09222,"61","35"
45,"SIMCEPImages_L15_C61_F35_s24_w1.TIF","SIMCEPImages_L15_C61_F35_s24_w2.TIF",0.786982,0.976478,0.389203,0.0135854,0.932134,-0.0385185,0.907355,0.988832,0.717135,0.322181,0.969403,-0.0870622,0.00434739,0.229009,-3.65678,-3.70334,0.59647,1.02624,"61","35"
47,"SIMCEPImages_L15_C61_F35_s14_w1.TIF","SIMCEPImages_L15_C61_F35_s14_w2.TIF",0.788099,0.97695,0.393366,0.0434468,0.932566,0.00897073,0.906117,0.988908,0.707161,0.28838,0.969377,0.0555904,0.00429397,0.222833,-3.77798,-3.69829,0.608549,1.08448,"61","35"
53,"SIMCEPImages_L15_C61_F35_s06_w1.TIF","SIMCEPImages_L15_C61_F35_s06_w2.TIF",0.786757,0.977135,0.38918,0.0165141,0.932248,-0.00997625,0.901364,0.988277,0.697169,0.285359,0.967371,0.038596,0.00425123,0.212177,-3.83485,-3.59249,0.618908,1.1208,"61","35"
49,"SIMCEPImages_L15_C61_F35_s09_w1.TIF","SIMCEPImages_L15_C61_F35_s09_w2.TIF",0.797402,0.978227,0.41362,0.0208511,0.935643,0.00707981,0.905838,0.988806,0.706532,0.287263,0.969103,-0.0119325,0.00442077,0.22947,-3.56432,-3.71196,0.600617,1.03484,"61","35"
44,"SIMCEPImages_L15_C61_F35_s03_w1.TIF","SIMCEPImages_L15_C61_F35_s03_w2.TIF",0.797292,0.978012,0.412697,0.0303362,0.935715,-0.0186189,0.914328,0.989828,0.737727,0.374312,0.971848,0.0214715,0.00420217,0.235357,-3.74508,-3.80977,0.610314,1.01903,"61","35"
49,"SIMCEPImages_L15_C61_F35_s12_w1.TIF","SIMCEPImages_L15_C61_F35_s12_w2.TIF",0.781274,0.976518,0.367594,-0.0270149,0.930561,0.136041,0.919864,0.990358,0.750678,0.410035,0.973626,0.204012,0.00415081,0.233343,-3.84645,-3.74859,0.616707,1.04418,"61","35"
43,"SIMCEPImages_L15_C61_F35_s10_w1.TIF","SIMCEPImages_L15_C61_F35_s10_w2.TIF",0.796396,0.977687,0.419258,0.0715801,0.935002,0.0609343,0.89789,0.98833,0.682662,0.232971,0.967044,0.0254525,0.00454746,0.22557,-4.1628,-3.7411,0.591338,1.06619,"61","35"
48,"SIMCEPImages_L15_C61_F35_s08_w1.TIF","SIMCEPImages_L15_C61_F35_s08_w2.TIF",0.785036,0.976847,0.380893,0.0153413,0.931726,0.129043,0.899396,0.988275,0.686447,0.2808,0.967353,0.13116,0.00441554,0.226498,-3.7273,-3.83156,0.602496,1.05278,"61","35"
47,"SIMCEPImages_L15_C61_F35_s16_w1.TIF","SIMCEPImages_L15_C61_F35_s16_w2.TIF",0.785171,0.977165,0.387496,0.0558153,0.931823,-0.0222783,0.903753,0.988613,0.700947,0.286789,0.968501,-0.00395417,0.00415701,0.222785,-3.71571,-3.71891,0.608348,1.06519,"61","35"
53,"SIMCEPImages_L15_C61_F35_s17_w1.TIF","SIMCEPImages_L15_C61_F35_s17_w2.TIF",0.791725,0.978245,0.397545,0.041911,0.934653,0.035369,0.916027,0.989966,0.742447,0.392621,0.972174,0.112101,0.00450565,0.235714,-3.77201,-3.6946,0.602911,1.02391,"61","35"
52,"SIMCEPImages_L15_C61_F35_s07_w1.TIF","SIMCEPImages_L15_C61_F35_s07_w2.TIF",0.776146,0.976772,0.356955,-0.0164075,0.929837,-0.0768111,0.897546,0.98797,0.679558,0.215974,0.966451,-0.0113432,0.00432134,0.218121,-3.95616,-3.70969,0.616491,1.102,"61","35"
50,"SIMCEPImages_L15_C61_F35_s02_w1.TIF","SIMCEPImages_L15_C61_F35_s02_w2.TIF",0.793331,0.976344,0.412567,0.033479,0.933051,-0.0453181,0.904667,0.988962,0.704798,0.280916,0.968756,-0.0117653,0.00434984,0.230899,-3.64911,-3.71593,0.608267,1.03839,"61","35"
